AAPL.Close,AXP.Close,BA.Close,CAT.Close,CSCO.Close,CVX.Close,DIS.Close,GE.Close,GS.Close,HD.Close,IBM.Close,INTC.Close,JNJ.Close,JPM.Close,KO.Close,MCD.Close,MMM.Close,MRK.Close,MSFT.Close,NKE.Close,PFE.Close,PG.Close,TRV.Close,UNH.Close,UTX.Close,V.Close,VZ.Close,WMT.Close,XOM.Close,DWDP.Close
0.0088751902 ,0.0001172709 ,-0.0124556831 ,-0.0074594034 ,0.0063592685 ,0.0145617453 ,0.0061857637 ,-0.0066380318 ,0.0074113433 ,0.0016711229 ,0.0043547730 ,0.0248096131 ,-0.0015823237 ,0.0133986488 ,-0.0030540794 ,-0.0070904087 ,0.0099915247 ,0.0006261271 ,-0.0016505503 ,0.0133785100 ,-0.0024124849 ,0.0030829993 ,0.0087439381 ,0.0021896565 ,0.0026144640 ,0.0131579452 ,0.0101239045 ,0.0063758221 ,0.0016241504 ,0.0070050438 
0.0472508888 ,0.0007039536 ,-0.0062228742 ,-0.0000884350 ,-0.0041074250 ,-0.0028886081 ,-0.0175391283 ,0.0031446147 ,-0.0032158414 ,0.0043376308 ,-0.0058500068 ,0.0079780197 ,-0.0026412423 ,0.0008599592 ,-0.0024070240 ,0.0165541620 ,0.0109755442 ,-0.0075093713 ,-0.0044089280 ,-0.0008355448 ,-0.0048368800 ,-0.0006585840 ,-0.0037149677 ,0.0040056392 ,0.0123654192 ,0.0040645979 ,-0.0139087751 ,0.0003726584 ,0.0053636025 ,-0.0060287369 
-0.0099910399 ,0.0028135755 ,0.0012607817 ,0.0041559998 ,0.0012690038 ,-0.0093246334 ,0.0041410234 ,0.0094043887 ,-0.0100764527 ,0.0019268638 ,0.0033922119 ,-0.0040938047 ,0.0090042521 ,-0.0065514015 ,0.0017547269 ,-0.0119419826 ,0.0107589258 ,0.0012610498 ,-0.0015222806 ,0.0058537882 ,0.0154921638 ,-0.0019771529 ,0.0064476192 ,0.0091710052 ,0.0062318240 ,-0.0068128259 ,0.0082970755 ,0.0042220788 ,-0.0013647643 ,-0.0135303726 
0.0052708875 ,0.0050268879 ,-0.0022664974 ,0.0069566750 ,0.0076045630 ,0.0062140272 ,-0.0131048475 ,0.0007764363 ,0.0258939590 ,0.0129982565 ,0.0015178832 ,-0.0052069879 ,-0.0012749381 ,0.0125405838 ,-0.0037223124 ,-0.0058169209 ,0.0001444899 ,-0.0066121222 ,0.0073457794 ,-0.0063186067 ,0.0062817529 ,-0.0020911622 ,0.0010034270 ,0.0005647738 ,0.0032204790 ,0.0029824338 ,0.0061715489 ,-0.0048225545 ,-0.0034786807 ,0.0107204950 
0.0154741289 ,-0.0013958706 ,0.0106011061 ,0.0031482379 ,0.0012578931 ,-0.0029970211 ,-0.0124431607 ,-0.0058185413 ,0.0136211545 ,0.0039280262 ,-0.0116423461 ,0.0035812949 ,-0.0024027032 ,0.0038436150 ,0.0030769011 ,0.0074762316 ,-0.0010112786 ,-0.0041204122 ,-0.0038524766 ,0.0005020582 ,-0.0098096911 ,0.0084923791 ,-0.0068625105 ,-0.0005131671 ,-0.0244464651 ,0.0059470612 ,-0.0010222654 ,0.0099403078 ,-0.0006233013 ,-0.0035875838 
0.0079970028 ,0.0010483867 ,-0.0030387379 ,-0.0026152472 ,-0.0053391960 ,0.0051921935 ,0.0059238835 ,-0.0027311745 ,-0.0037351666 ,0.0000000000 ,-0.0094793336 ,-0.0005489981 ,-0.0044407421 ,-0.0036162201 ,-0.0008764461 ,-0.0003226624 ,-0.0048689211 ,-0.0082749841 ,0.0053867264 ,-0.0055193510 ,-0.0009006905 ,0.0015310586 ,-0.0019409937 ,0.0006160540 ,-0.0027842981 ,-0.0020691596 ,-0.0053213875 ,0.0038139395 ,-0.0024950722 ,-0.0073575609 
0.0061219140 ,-0.0029090062 ,-0.0216701545 ,-0.0006119045 ,-0.0015787496 ,0.0048935298 ,-0.0387923059 ,0.0058685448 ,-0.0044818271 ,0.0124550957 ,-0.0023924917 ,0.0049436968 ,0.0072578209 ,-0.0016012062 ,-0.0002192544 ,0.0000000000 ,0.0002422274 ,0.0027278883 ,-0.0043962082 ,0.0073999833 ,0.0051082333 ,0.0037125572 ,0.0124464486 ,-0.0003591175 ,-0.0083763853 ,-0.0030608018 ,-0.0078188686 ,0.0002451894 ,0.0031265633 ,0.0014193345 
-0.0356388369 ,-0.0131871160 ,-0.0061029961 ,-0.0104075043 ,-0.0196078741 ,-0.0070339797 ,-0.0143927256 ,-0.0159471029 ,-0.0238517602 ,-0.0088882523 ,0.0004937011 ,-0.0122984695 ,-0.0010508144 ,-0.0143269220 ,0.0032902391 ,0.0109733864 ,-0.0012107710 ,-0.0049608256 ,-0.0146267005 ,-0.0138564603 ,-0.0008969506 ,-0.0019582246 ,-0.0035343221 ,-0.0115998305 ,-0.0037542236 ,-0.0146578487 ,-0.0041476772 ,-0.0116406934 ,-0.0154593943 ,-0.0061417165 
0.0139067017 ,-0.0031929637 ,0.0085881139 ,-0.0026513831 ,0.0151612581 ,-0.0079919898 ,0.0063147510 ,-0.0039524903 ,-0.0059867228 ,0.0064985701 ,0.0000000000 ,-0.0074709465 ,0.0000752123 ,-0.0083523591 ,-0.0032794489 ,0.0043417700 ,-0.0012122388 ,0.0032164844 ,0.0152639118 ,-0.0016928898 ,-0.0050867148 ,-0.0043601701 ,-0.0116432183 ,0.0023367969 ,0.0011133693 ,0.0060307369 ,0.0008330071 ,-0.0032234315 ,-0.0096239330 ,0.0023767548 
0.0150495940 ,0.0139992880 ,0.0096644625 ,0.0076207445 ,0.0117572613 ,-0.0047606334 ,-0.0057848418 ,0.0063492061 ,0.0143207990 ,-0.0040031636 ,0.0033841724 ,0.0131028997 ,0.0028549210 ,0.0117042225 ,0.0046062514 ,-0.0002543420 ,0.0067482233 ,0.0046488778 ,0.0150344276 ,0.0137357637 ,0.0018045414 ,0.0033939787 ,0.0047589330 ,0.0035747746 ,0.0022243391 ,0.0177840651 ,0.0149812315 ,0.0037312810 ,0.0002557729 ,0.0023711983 
0.0109477631 ,0.0154440153 ,0.0085178328 ,-0.0005276317 ,0.0078517588 ,-0.0012878208 ,0.0010848126 ,-0.0086751574 ,0.0010115895 ,-0.0265136596 ,-0.0017566047 ,-0.0093560815 ,-0.0007491085 ,0.0025949292 ,0.0085152840 ,0.0022892027 ,-0.0009162463 ,-0.0027125898 ,-0.0050277894 ,-0.0204081302 ,0.0021014710 ,0.0060010364 ,0.0020188680 ,0.0040782250 ,-0.0101579426 ,0.0074604297 ,-0.0061500411 ,0.0008674102 ,-0.0024287613 ,0.0041002681 
-0.0040223328 ,0.0069132157 ,-0.0066061881 ,0.0041355125 ,0.0077905890 ,-0.0159344570 ,0.0067973105 ,-0.0015910502 ,-0.0086998332 ,0.0138509824 ,0.0030266276 ,-0.0052777500 ,0.0059228743 ,-0.0069018331 ,0.0002165404 ,0.0081207908 ,0.0035717976 ,0.0032000160 ,0.0058727260 ,-0.0003415300 ,-0.0005991612 ,0.0026030912 ,0.0032545369 ,-0.0037531928 ,0.0175922820 ,0.0067232098 ,-0.0014438944 ,0.0026000496 ,-0.0073039466 ,0.0042406315 
-0.0191984844 ,-0.0148758784 ,-0.0084178628 ,-0.0085874866 ,-0.0401978664 ,-0.0086109887 ,-0.0080234836 ,-0.0139442231 ,-0.0185718850 ,-0.0169458259 ,-0.0126316000 ,-0.0178721860 ,-0.0084221884 ,-0.0156368125 ,-0.0073593072 ,-0.0063561676 ,-0.0123604849 ,-0.0137161242 ,-0.0169721652 ,-0.0184489577 ,-0.0122901675 ,-0.0040026178 ,-0.0098864524 ,-0.0055220466 ,-0.0161017119 ,-0.0112272164 ,-0.0107416030 ,-0.0158064455 ,-0.0156189362 ,-0.0118861278 
-0.0022805080 ,-0.0082471719 ,0.0007640732 ,0.0068941047 ,-0.0215850509 ,0.0052870564 ,-0.0067074376 ,-0.0080808485 ,0.0032968838 ,-0.0145653306 ,-0.0071073207 ,-0.0045493321 ,-0.0030816899 ,0.0009927854 ,-0.0041431094 ,-0.0008233834 ,-0.0088629508 ,-0.0056597348 ,0.0012430386 ,-0.0436825277 ,-0.0084978146 ,0.0043445313 ,-0.0023402995 ,-0.0097560458 ,-0.0053401810 ,0.0034259787 ,-0.0041762373 ,-0.0048933377 ,0.0049829136 ,0.0034821462 
-0.0018412254 ,-0.0009369173 ,-0.0003817746 ,-0.0028089888 ,0.0102074083 ,-0.0065740419 ,0.0046673388 ,-0.0024439512 ,-0.0061219943 ,0.0115939517 ,0.0045096995 ,-0.0025706942 ,0.0061825527 ,-0.0012122658 ,0.0002190059 ,0.0038032836 ,0.0050115659 ,0.0078061308 ,-0.0046902471 ,-0.0243858048 ,0.0027548211 ,0.0042175840 ,-0.0034404723 ,0.0063410122 ,-0.0017319362 ,0.0069261437 ,0.0094359406 ,0.0050435129 ,-0.0033925105 ,0.0072555045 
0.0163475090 ,0.0000000000 ,0.0172692088 ,0.0195422715 ,0.0192307692 ,0.0054830970 ,0.0158149553 ,0.0044916292 ,0.0126364830 ,0.0047587601 ,0.0048456708 ,-0.0077318447 ,0.0093668043 ,0.0102615142 ,-0.0017513573 ,0.0080828365 ,0.0044488095 ,0.0072615297 ,0.0139986413 ,0.0096996827 ,0.0119048847 ,-0.0007538230 ,0.0025107886 ,0.0143727231 ,0.0035565840 ,0.0082348284 ,0.0043622560 ,0.0038890729 ,0.0047132890 ,0.0144064827 
0.0012517023 ,-0.0002345135 ,-0.0069238957 ,-0.0092384735 ,-0.0111928366 ,0.0023505077 ,-0.0123576631 ,-0.0085366260 ,-0.0037570310 ,-0.0054032285 ,0.0080136447 ,0.0002885426 ,-0.0141053752 ,0.0012013980 ,-0.0013157237 ,-0.0051992045 ,-0.0135793288 ,-0.0043254727 ,-0.0060142561 ,-0.0096065027 ,0.0027149320 ,-0.0037719474 ,-0.0047741490 ,-0.0028234921 ,0.0115826517 ,-0.0085519362 ,-0.0014477560 ,-0.0007497876 ,-0.0016939927 ,-0.0030873264 
-0.0044380049 ,0.0009381098 ,0.0027300979 ,0.0002614292 ,0.0103492885 ,0.0077853953 ,0.0001970148 ,-0.0036900371 ,0.0011223848 ,-0.0057009119 ,0.0056282750 ,0.0014425563 ,0.0006776807 ,-0.0016363151 ,-0.0028546552 ,-0.0025186953 ,-0.0027137860 ,0.0090104100 ,-0.0004125275 ,0.0042902256 ,-0.0003009025 ,-0.0018390848 ,-0.0125039631 ,0.0026255920 ,-0.0147825003 ,0.0003876817 ,0.0006214167 ,-0.0202601678 ,-0.0036548622 ,-0.0035615360 
0.0037043824 ,0.0012886598 ,-0.0119376977 ,0.0049660133 ,0.0064020807 ,0.0073529503 ,0.0087668147 ,0.0078189715 ,-0.0023319610 ,0.0094434671 ,0.0055967748 ,-0.0011524345 ,-0.0091053203 ,0.0040428542 ,0.0035234530 ,0.0025882393 ,0.0000495250 ,0.0036676767 ,0.0017883890 ,0.0011144502 ,0.0048148962 ,0.0026011164 ,0.0071673250 ,-0.0020025623 ,-0.0019948222 ,0.0012594168 ,0.0076588489 ,0.0037018256 ,0.0051093802 ,0.0029526497 
0.0100713123 ,-0.0007019656 ,0.0054686252 ,-0.0024273776 ,0.0031806615 ,-0.0043426128 ,0.0014646421 ,-0.0008167007 ,-0.0095293522 ,0.0116271638 ,-0.0085571863 ,-0.0005767523 ,0.0004557412 ,-0.0031559582 ,-0.0032916831 ,0.0053519139 ,0.0016326225 ,0.0060375120 ,0.0001373524 ,-0.0031540259 ,0.0023959869 ,-0.0004323965 ,-0.0256187078 ,0.0037558911 ,0.0022595116 ,0.0041606290 ,-0.0014379417 ,-0.0076306502 ,-0.0032586027 ,0.0020142082 
0.0089180838 ,0.0001170121 ,0.0139556965 ,0.0081689580 ,-0.0019023779 ,0.0009279788 ,0.0000975234 ,-0.0012259093 ,-0.0017699069 ,-0.0102384768 ,0.0044207706 ,0.0023087445 ,0.0035676483 ,-0.0054585154 ,0.0006605681 ,-0.0018162022 ,0.0022720092 ,-0.0031585755 ,0.0030207469 ,-0.0186115764 ,0.0008962952 ,-0.0016221585 ,-0.0017852876 ,0.0084063767 ,0.0292204538 ,-0.0000963770 ,-0.0020572516 ,0.0094835065 ,-0.0002615928 ,-0.0069583580 
0.0027008900 ,0.0031608992 ,-0.0001247370 ,0.0132747261 ,0.0162007624 ,-0.0012052475 ,0.0029248611 ,-0.0065466446 ,0.0111838103 ,0.0010678324 ,-0.0040519841 ,0.0046069392 ,-0.0086226453 ,0.0023051592 ,-0.0013201760 ,0.0009411093 ,0.0037946186 ,0.0000000000 ,0.0131416695 ,-0.0032239522 ,-0.0014925075 ,-0.0048743176 ,-0.0097553368 ,-0.0043205968 ,0.0075821485 ,-0.0003854101 ,-0.0080395592 ,-0.0029198427 ,-0.0045781428 ,0.0105886171 
0.0039791489 ,0.0047846422 ,-0.0033269690 ,-0.0005104636 ,0.0068771178 ,-0.0010210712 ,-0.0162341397 ,0.0111201808 ,0.0059347496 ,-0.0008667000 ,0.0032968645 ,0.0051591002 ,0.0099182721 ,-0.0045997044 ,0.0035250056 ,0.0027581145 ,0.0030929599 ,0.0117237328 ,0.0102688147 ,0.0047564687 ,0.0140507320 ,0.0043539130 ,-0.0051719728 ,0.0154175461 ,0.0010033696 ,-0.0020245444 ,-0.0031171655 ,-0.0059842245 ,0.0030223917 ,0.0269645600 
0.0003048963 ,0.0004645877 ,0.0027956187 ,0.0067239851 ,0.0027941634 ,0.0105928170 ,0.0029644566 ,0.0240325875 ,0.0095646731 ,0.0060719559 ,0.0073411383 ,0.0005702880 ,-0.0101231098 ,0.0089118496 ,0.0050493964 ,-0.0010002063 ,-0.0037196994 ,-0.0004697620 ,-0.0111006424 ,0.0104146940 ,0.0011792748 ,0.0028178390 ,-0.0105627826 ,0.0042735346 ,-0.0150351068 ,0.0036708367 ,-0.0010423806 ,0.0038427437 ,0.0031442158 ,0.0079519578 
-0.0120085399 ,-0.0096354889 ,-0.0138559563 ,0.0001691241 ,-0.0210525703 ,0.0062522985 ,0.0009852020 ,-0.0155130873 ,-0.0358597743 ,0.0142591459 ,-0.0072182745 ,-0.0019948703 ,-0.0086240175 ,-0.0238821709 ,0.0030580822 ,-0.0044427258 ,-0.0126744057 ,-0.0032900359 ,-0.0044630916 ,-0.0065592765 ,-0.0047114253 ,0.0020534097 ,-0.0372810836 ,-0.0022027635 ,-0.0569029776 ,-0.0085659286 ,-0.0116860815 ,0.0182467774 ,0.0079665665 ,-0.0327477970 
-0.0010488524 ,-0.0009376978 ,-0.0100422152 ,-0.0111580724 ,0.0079063881 ,0.0214729437 ,-0.0009842323 ,0.0068686869 ,0.0048213932 ,0.0237363837 ,0.0054531183 ,0.0211307253 ,0.0059276677 ,0.0067031503 ,0.0008711020 ,-0.0055311437 ,0.0053239478 ,0.0059729803 ,-0.0028528596 ,-0.0047160915 ,0.0056213907 ,0.0000000000 ,0.0199255220 ,-0.0046660630 ,-0.0143871775 ,0.0016503058 ,-0.0095017101 ,0.0035087593 ,0.0207307463 ,-0.0016928285 
-0.0040146315 ,-0.0096210134 ,0.0072031499 ,0.0067532397 ,-0.0034515531 ,0.0000894713 ,-0.0437438621 ,-0.0361155698 ,-0.0136636018 ,0.0087506069 ,-0.0063969751 ,-0.0061520417 ,0.0116323871 ,-0.0175341470 ,0.0069625763 ,0.0106180823 ,0.0119277603 ,0.0050000000 ,0.0128064574 ,-0.0070128699 ,0.0000000000 ,0.0026962899 ,-0.0216597548 ,-0.0010586097 ,0.0033756226 ,0.0133746656 ,-0.0151353443 ,0.0004995130 ,0.0031733943 ,-0.0029289809 
-0.0163090046 ,-0.0018955573 ,0.0104523762 ,0.0004245818 ,-0.0088161209 ,-0.0091234702 ,0.0001030497 ,-0.0083263947 ,0.0063473454 ,0.0109542904 ,-0.0031490344 ,-0.0098481145 ,-0.0091535364 ,-0.0012425280 ,0.0004321521 ,-0.0011881614 ,0.0060158220 ,-0.0007774098 ,-0.0048425211 ,-0.0036266082 ,0.0032361281 ,-0.0013983543 ,0.0397638653 ,-0.0021193824 ,-0.0039098017 ,-0.0012432862 ,-0.0019480519 ,-0.0154768591 ,-0.0026572062 ,0.0026282931 
0.0180923842 ,0.0170920119 ,0.0075801868 ,0.0089119250 ,0.0225539708 ,0.0157067884 ,0.0002059957 ,-0.0041981948 ,0.0177247405 ,-0.0080797255 ,0.0169182454 ,0.0164819840 ,0.0170255846 ,0.0154942664 ,0.0047516416 ,0.0113956040 ,0.0188147016 ,0.0133810493 ,0.0105433762 ,0.0159003445 ,0.0064516719 ,0.0123869243 ,0.0233800597 ,0.0092541188 ,0.0008215061 ,0.0164703821 ,0.0041205378 ,0.0025355604 ,0.0054554682 ,0.0308404019 
-0.0039628421 ,0.0100361884 ,-0.0000415395 ,0.0174139728 ,0.0068344519 ,-0.0002666104 ,0.0082398088 ,0.0080101605 ,0.0221206869 ,0.0097241210 ,0.0062128537 ,0.0089460442 ,-0.0043540423 ,0.0122507850 ,0.0042992476 ,-0.0321921441 ,0.0003817570 ,0.0050668204 ,-0.0010701177 ,0.0069772394 ,0.0305943765 ,-0.0051068838 ,-0.0006527007 ,-0.0105722065 ,0.0020065852 ,0.0005652096 ,0.0105831968 ,0.0067020610 ,0.0031545741 ,0.0249812872 
-0.0075221123 ,0.0010398151 ,0.0056114016 ,-0.0108318586 ,-0.0070965751 ,0.0150235757 ,0.0095004700 ,0.0083647428 ,0.0026997168 ,0.0006878869 ,0.0015780050 ,0.0066500970 ,-0.0013572193 ,0.0028606338 ,0.0032105736 ,0.0042857928 ,-0.0007154837 ,-0.0001527956 ,0.0070969336 ,0.0022471535 ,-0.0087644334 ,0.0004277724 ,-0.0079196683 ,0.0043550970 ,0.0038230293 ,-0.0035777893 ,0.0098311389 ,0.0031403090 ,0.0033961887 ,0.0143024379 
-0.0085812405 ,-0.0051938713 ,0.0136403220 ,0.0071052915 ,0.0003107209 ,0.0023646611 ,-0.0093098361 ,0.0062214431 ,0.0012800494 ,-0.0039994937 ,-0.0030824850 ,0.0041287639 ,0.0130615027 ,-0.0019747778 ,-0.0162150206 ,0.0000000000 ,0.0092605277 ,0.0102369141 ,-0.0058503125 ,0.0039237668 ,0.0191100679 ,0.0000000000 ,-0.0127561762 ,-0.0030252912 ,0.0259339865 ,0.0023622791 ,-0.0014814815 ,-0.0022539569 ,0.0040115208 ,0.0074819712 
0.0101087062 ,0.0092817726 ,0.0153733396 ,0.0073871180 ,0.0077663873 ,0.0015727392 ,0.0063329416 ,-0.0136026381 ,-0.0071853866 ,-0.0061488955 ,-0.0049469976 ,0.0142543860 ,0.0020122523 ,0.0071452346 ,0.0015180871 ,-0.0005095669 ,0.0090810815 ,0.0006049758 ,0.0072221616 ,0.0026056021 ,-0.0103554156 ,-0.0029931159 ,0.0061687063 ,0.0022758156 ,-0.0005302899 ,-0.0073529316 ,0.0144129080 ,0.0087851029 ,-0.0002496691 ,-0.0022850044 
-0.0075682197 ,0.0101161630 ,0.0163855502 ,0.0202685914 ,0.0024661221 ,0.0048853268 ,-0.0042630838 ,0.0221478897 ,0.0102566290 ,-0.0037247224 ,-0.0018644109 ,0.0000000000 ,0.0069171292 ,0.0141889867 ,-0.0015157861 ,-0.0015294736 ,0.0019216733 ,-0.0025696189 ,-0.0019916877 ,-0.0068683684 ,0.0053732465 ,-0.0012865338 ,0.0001657332 ,0.0000505046 ,-0.0027414662 ,-0.0044634472 ,0.0048056622 ,-0.0047275070 ,0.0002497315 ,-0.0012883481 
0.0003781307 ,0.0128598721 ,-0.0024497985 ,0.0073487522 ,-0.0009224477 ,0.0099834533 ,0.0033639348 ,-0.0106295180 ,0.0060651563 ,-0.0009504721 ,-0.0011069111 ,0.0062162162 ,-0.0011818880 ,0.0109772280 ,-0.0028193667 ,0.0047868269 ,-0.0009356147 ,-0.0006061676 ,0.0037253590 ,-0.0031775327 ,-0.0028128833 ,0.0109500373 ,-0.0011597001 ,-0.0178616881 ,0.0078035384 ,0.0055327863 ,0.0259929299 ,0.0006250375 ,0.0016232364 ,0.0040132724 
-0.0167579479 ,-0.0064044944 ,0.0118830703 ,0.0008818342 ,0.0033855338 ,0.0002579251 ,0.0079244031 ,0.0049586362 ,0.0038442575 ,0.0064695482 ,0.0103193158 ,-0.0042976095 ,-0.0147907113 ,0.0070257184 ,-0.0043497390 ,0.0155625491 ,-0.0142817149 ,-0.0024260198 ,-0.0066277835 ,0.0043127506 ,0.0152327499 ,0.0024424339 ,0.0110300380 ,0.0056511998 ,0.0039594896 ,-0.0041742053 ,0.0028374544 ,0.0056214489 ,0.0041137122 ,0.0051392004 
-0.0171718324 ,-0.0001131064 ,0.0022704219 ,-0.0004805527 ,0.0030675769 ,0.0008593108 ,-0.0032254813 ,0.0176809211 ,0.0065276994 ,0.0032140725 ,-0.0042501370 ,0.0035069059 ,-0.0110343866 ,0.0045454652 ,-0.0083005026 ,-0.0053165247 ,-0.0003324925 ,-0.0028880225 ,-0.0097411660 ,-0.0069081776 ,-0.0005557377 ,-0.0186440992 ,-0.0034452136 ,-0.0027585849 ,0.0035057143 ,0.0032389921 ,-0.0109135206 ,-0.0060869317 ,-0.0081937179 ,-0.0012782843 
-0.0097789948 ,-0.0002261479 ,0.0016013240 ,-0.0028848545 ,0.0204892348 ,0.0070404395 ,-0.0029325615 ,0.0048485253 ,-0.0011241040 ,0.0048997989 ,-0.0008948782 ,-0.0005376613 ,-0.0027324554 ,-0.0021045670 ,0.0019823788 ,-0.0007545432 ,0.0015205902 ,-0.0071646496 ,0.0026951220 ,0.0009400827 ,-0.0002780650 ,-0.0043178001 ,0.0045271463 ,-0.0111675013 ,0.0044541659 ,0.0023739436 ,0.0196159179 ,-0.0059992874 ,0.0003755038 ,-0.0051194681 
-0.0088221477 ,-0.0021493552 ,-0.0083057317 ,-0.0008840312 ,0.0104885229 ,0.0059680876 ,0.0098377487 ,0.0096501806 ,-0.0033329178 ,0.0070638557 ,0.0050988078 ,-0.0005379236 ,-0.0016744121 ,-0.0074870714 ,0.0043965045 ,-0.0166761622 ,-0.0001423373 ,0.0007677415 ,-0.0154549380 ,-0.0001878663 ,-0.0125139325 ,0.0052038488 ,0.0051622173 ,-0.0066310885 ,-0.0062603338 ,-0.0240621547 ,0.0000000000 ,-0.0047780335 ,0.0132633262 ,0.0054316324 
0.0172035599 ,0.0054415940 ,-0.0024379128 ,0.0015283301 ,0.0011861506 ,-0.0039833970 ,-0.0094406247 ,-0.0071684983 ,-0.0013897030 ,0.0009931036 ,0.0047302600 ,0.0083423305 ,-0.0017534193 ,-0.0044624520 ,-0.0026263734 ,-0.0186227383 ,0.0014236369 ,-0.0064436637 ,0.0000000000 ,0.0088296262 ,-0.0059137993 ,-0.0007549504 ,-0.0008151789 ,0.0049543520 ,0.0037623589 ,-0.0007764997 ,-0.0078157111 ,0.0030321793 ,-0.0011114349 ,-0.0140744677 
0.0071176506 ,0.0090201374 ,0.0062278361 ,0.0000802747 ,-0.0082937801 ,-0.0005956433 ,0.0061847411 ,-0.0224628560 ,0.0209619595 ,-0.0021083778 ,-0.0061407888 ,0.0018681611 ,-0.0090881471 ,0.0157951232 ,-0.0204081852 ,0.0045647015 ,-0.0073449415 ,-0.0029339406 ,0.0080534532 ,-0.0191806887 ,0.0042493486 ,-0.0192120773 ,0.0001631394 ,0.0092890920 ,0.0214435057 ,0.0092286476 ,0.0000000000 ,-0.0012595793 ,0.0066757449 ,-0.0079307140 
-0.0061596124 ,0.0072633927 ,-0.0039564204 ,0.0057019436 ,-0.0038829749 ,0.0014474756 ,-0.0119910825 ,-0.0053344684 ,0.0030243909 ,0.0089485646 ,0.0000000000 ,0.0077251197 ,-0.0021579884 ,0.0021012503 ,0.0060484096 ,0.0223304248 ,0.0003341942 ,-0.0043363636 ,0.0002708869 ,-0.0007593887 ,0.0042312270 ,0.0002200506 ,0.0017130843 ,0.0082780655 ,-0.0114354327 ,0.0066416691 ,-0.0020197537 ,-0.0042881069 ,0.0093331942 ,0.0037789969 
0.0054801410 ,0.0035500333 ,-0.0002359578 ,-0.0041523915 ,0.0083958926 ,-0.0010202601 ,0.0053033859 ,-0.0024752475 ,0.0073045441 ,0.0073909645 ,-0.0039818892 ,0.0066085114 ,0.0041708040 ,0.0013630216 ,0.0022266310 ,-0.0051432597 ,0.0016702028 ,-0.0040442059 ,0.0083930550 ,-0.0148205013 ,0.0028090732 ,0.0009902520 ,-0.0022801791 ,-0.0012748597 ,0.0020718751 ,0.0063109197 ,0.0016191459 ,-0.0102596331 ,-0.0025550431 ,0.0024617000 
-0.0020114003 ,0.0008843909 ,0.0070020768 ,0.0000802021 ,0.0035682128 ,-0.0005957447 ,0.0130871563 ,0.0161290323 ,0.0145874277 ,0.0028124603 ,0.0108905568 ,0.0252100564 ,0.0093070229 ,0.0139251803 ,-0.0046656079 ,0.0017871714 ,0.0136255411 ,0.0081212558 ,0.0016109948 ,0.0003857474 ,0.0103641174 ,0.0086831608 ,0.0065295708 ,0.0081184373 ,0.0129221225 ,0.0019004561 ,-0.0026268134 ,0.0039672127 ,-0.0042694070 ,0.0171890069 
0.0043560107 ,0.0098298983 ,-0.0020703855 ,0.0063341965 ,0.0029629037 ,0.0033211275 ,0.0093130382 ,0.0093609687 ,0.0040307543 ,0.0070113033 ,0.0008181849 ,0.0087090162 ,0.0067063328 ,0.0052664397 ,0.0087053573 ,-0.0006371432 ,0.0085072948 ,-0.0027885359 ,-0.0046910467 ,-0.0077115482 ,0.0019406432 ,0.0038139480 ,0.0030813899 ,0.0060271626 ,0.0011056047 ,0.0014225531 ,0.0099270055 ,0.0098152203 ,0.0015926131 ,-0.0008519881 
-0.0064733300 ,-0.0045936563 ,0.0011743051 ,0.0097999839 ,-0.0121122311 ,-0.0020369886 ,-0.0023811687 ,-0.0129031860 ,-0.0054217243 ,0.0007264939 ,-0.0020438956 ,-0.0010157694 ,0.0059802647 ,-0.0101694609 ,0.0068599470 ,0.0022313273 ,0.0090879291 ,0.0035730152 ,0.0057904658 ,0.0118515832 ,-0.0049806310 ,0.0032565674 ,0.0016168553 ,0.0093137540 ,-0.0006796534 ,-0.0026517474 ,0.0010030893 ,-0.0016410628 ,0.0003669154 ,0.0012790790 
0.0124446381 ,0.0016481925 ,0.0122381141 ,-0.0026826259 ,0.0044856760 ,0.0085048476 ,-0.0043759521 ,0.0024510212 ,0.0239274273 ,0.0050214897 ,0.0016384831 ,0.0048296645 ,0.0022575288 ,0.0075757056 ,0.0004395604 ,0.0101138345 ,-0.0006928182 ,0.0000000000 ,0.0171374878 ,0.0019200844 ,0.0011123749 ,-0.0042198551 ,0.0043583534 ,-0.0128691244 ,0.0045906743 ,0.0088310703 ,-0.0026052504 ,0.0040461249 ,0.0028120308 ,0.0073811785 
-0.0005791621 ,0.0042781810 ,-0.0011975278 ,0.0041930221 ,0.0047633224 ,-0.0130713693 ,-0.0003995705 ,-0.0061125507 ,-0.0001625376 ,-0.0016252649 ,-0.0016358029 ,0.0025297749 ,0.0002252346 ,-0.0017509322 ,-0.0006590070 ,0.0050378022 ,0.0006932985 ,-0.0007739164 ,0.0003948796 ,0.0045994251 ,0.0013888611 ,0.0032598392 ,0.0050626647 ,0.0008085094 ,0.0005077854 ,0.0046122459 ,-0.0192887081 ,-0.0051631278 ,-0.0037795417 ,0.0035226151 
